address_id,street_address,city,state,zip_code,latitude,longitude,1,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,16,35,34,36,8
1059.0,60044 Del Sol Plaza,Mobile,Alabama,36616.0,30.671,-88.1267,,,,,,,,,,
1060.0,4 Morrow Pass,Cumming,Georgia,30130.0,34.2216,-84.1537,,,,,,,,,,
1061.0,4 Nova Hill,Washington,District of Columbia,20099.0,38.8933,-77.0146,,,,,,,,,,
1062.0,6 Donald Way,Corona,California,92883.0,33.7541,-117.474,,,,,,,,,,
1063.0,310 Susan Pass,Topeka,Kansas,66667.0,39.0429,-95.7697,,,,,,,,,,
1064.0,495 Meadow Ridge Lane,Portland,Oregon,97216.0,45.5137,-122.5569,,,,,,,,,,
1065.0,497 Hanson Point,Lubbock,Texas,79405.0,33.571,-101.8507,,,,,,,,,,
1066.0,89628 Bunker Hill Way,Columbus,Ohio,43268.0,39.969,-83.0114,,,,,,,,,,
1067.0,93544 Cardinal Lane,New York City,New York,10131.0,40.7808,-73.9772,,,,,,,,,,
1068.0,22376 Claremont Way,Idaho Falls,Idaho,83405.0,43.3233,-111.7822,,,,,,,,,,
1069.0,2 Burrows Junction,Huntington,West Virginia,25721.0,38.4134,-82.2774,,,,,,,,,,
1070.0,1344 Westport Point,Duluth,Minnesota,55805.0,46.7987,-92.0946,,,,,,,,,,
1071.0,3930 Bayside Parkway,El Paso,Texas,88574.0,31.6948,-106.3,,,,,,,,,,
1072.0,69 Atwood Hill,Apache Junction,Arizona,85219.0,33.3616,-111.2795,,,,,,,,,,
1073.0,4745 Sauthoff Alley,Louisville,Kentucky,40233.0,38.189,-85.6768,,,,,,,,,,
1074.0,0 Main Junction,Van Nuys,California,,33.7866,-118.2987,,,,,,,,,,
1075.0,1162 Kingsford Way,Memphis,Tennessee,38136.0,35.2017,-89.9715,,,,,,,,,,
1076.0,16141 Hovde Center,Amarillo,Texas,79105.0,35.4015,-101.8951,,,,,,,,,,
1077.0,9525 Hanson Avenue,Richmond,Virginia,23203.0,37.5593,-77.4471,,,,,,,,,,
1078.0,8786 Jenna Park,Amarillo,Texas,79188.0,35.1885,-101.8165,,,,,,,,,,
1079.0,3 Portage Pass,Anchorage,Alaska,99507.0,61.1535,-149.8289,,,,,,,,,,
1080.0,6 Monterey Drive,Honolulu,Hawaii,96840.0,21.3068,-157.8607,,,,,,,,,,
1081.0,96639 Kinsman Crossing,San Francisco,California,,37.7848,-122.7278,,,,,,,,,,
1082.0,79314 Colorado Hill,Lexington,Kentucky,40586.0,38.0283,-84.4715,,,,,,,,,,
1083.0,0282 Shasta Hill,Kansas City,Missouri,64130.0,39.0351,-94.5467,,,,,,,,,,
1084.0,63640 Jana Lane,Springfield,Illinois,62718.0,39.778,-89.6466,,,,,,,,,,
1085.0,05 Badeau Drive,Richmond,Virginia,23242.0,37.5313,-77.4161,,,,,,,,,,
1086.0,05783 Florence Alley,Roanoke,Virginia,24004.0,37.2742,-79.9579,,,,,,,,,,
1087.0,44 Moland Street,College Station,Texas,,30.6521,-96.341,,,,,,,,,,
1088.0,6 Gina Terrace,Long Beach,California,90810.0,33.8193,-118.2325,,,,,,,,,,
1089.0,0 Crescent Oaks Street,Denver,Colorado,80243.0,39.7388,-104.4083,,,,,,,,,,
1090.0,47279 Autumn Leaf Plaza,Trenton,New Jersey,8603.0,40.2805,-74.712,,,,,,,,,,
1091.0,38 Buell Lane,New York City,New York,10105.0,40.7628,-73.9785,,,,,,,,,,
1092.0,7487 Farwell Way,El Paso,Texas,88546.0,31.6948,-106.3,,,,,,,,,,
1093.0,59744 Northview Trail,Shawnee Mission,Kansas,66210.0,38.9273,-94.7143,,,,,,,,,,
1094.0,8824 Oakridge Parkway,Waco,Texas,76796.0,31.5915,-97.0823,,,,,,,,,,
1095.0,3848 Messerschmidt Hill,San Jose,California,95128.0,37.3163,-121.9356,,,,,,,,,,
1096.0,13713 Hanover Way,Des Moines,Iowa,50347.0,41.6727,-93.5722,,,,,,,,,,
1097.0,05815 Bunting Point,Warren,Ohio,44485.0,41.2405,-80.8441,,,,,,,,,,
1098.0,48 Ridge Oak Way,Phoenix,Arizona,85040.0,33.4061,-112.0265,,,,,,,,,,
1099.0,4574 Myrtle Center,Fort Smith,Arkansas,72905.0,35.191,-94.2382,,,,,,,,,,
1100.0,6 Hansons Plaza,Colorado Springs,Colorado,,38.9497,-104.767,,,,,,,,,,
1101.0,77520 Red Cloud Hill,Cleveland,Ohio,44185.0,41.6857,-81.6728,,,,,,,,,,
1102.0,30407 6th Alley,Pocatello,Idaho,83206.0,42.6395,-112.3138,,,,,,,,,,
1103.0,6551 Sutherland Junction,Birmingham,Alabama,35263.0,33.5225,-86.8094,,,,,,,,,,
1104.0,757 4th Plaza,Houston,Texas,77271.0,29.834,-95.4342,,,,,,,,,,
1105.0,38389 Mitchell Center,Green Bay,Wisconsin,,44.5463,-88.1021,,,,,,,,,,
1106.0,93404 Eggendart Plaza,Buffalo,New York,14205.0,42.7684,-78.8871,,,,,,,,,,
1107.0,7778 Porter Court,Davenport,Iowa,52804.0,41.5386,-90.6115,,,,,,,,,,
1108.0,4 South Way,Omaha,Nebraska,68197.0,41.249,-96.0274,,,,,,,,,,
1109.0,64 Sachs Park,San Francisco,California,94137.0,37.7848,-122.7278,,,,,,,,,,
1110.0,6810 Jenna Hill,Washington,District of Columbia,20425.0,38.8933,-77.0146,,,,,,,,,,
1111.0,410 5th Junction,Levittown,Pennsylvania,19058.0,40.3286,-75.1028,,,,,,,,,,
1112.0,770 Mandrake Pass,Kansas City,Kansas,66160.0,39.0966,-94.7495,,,,,,,,,,
1113.0,00 Harbort Way,Sioux City,Iowa,51105.0,42.5032,-96.3829,,,,,,,,,,
1114.0,7250 Vera Lane,Lancaster,Pennsylvania,17605.0,40.0185,-76.2976,,,,,,,,,,
1115.0,3664 Twin Pines Terrace,Salt Lake City,Utah,84145.0,40.6681,-111.9083,,,,,,,,,,
1116.0,03007 Nevada Circle,Pasadena,California,91117.0,33.7866,-118.2987,,,,,,,,,,
1117.0,82952 Waxwing Way,Roanoke,Virginia,24004.0,37.2742,-79.9579,,,,,,,,,,
1118.0,0 Mitchell Junction,Hartford,Connecticut,,41.7918,-72.7188,,,,,,,,,,
1119.0,68 Sachtjen Parkway,Brooklyn,New York,11205.0,40.6924,-73.9666,,,,,,,,,,
1120.0,9 Prentice Hill,Buffalo,New York,14225.0,42.9255,-78.7481,,,,,,,,,,
1121.0,46 Summer Ridge Hill,Saint Louis,Missouri,63104.0,38.6128,-90.2185,,,,,,,,,,
1122.0,5 Arkansas Point,Young America,Minnesota,55551.0,44.8055,-93.7665,,,,,,,,,,
1123.0,6823 Rutledge Parkway,Mobile,Alabama,36605.0,30.6341,-88.0846,,,,,,,,,,
1124.0,22 Hudson Place,Grand Forks,North Dakota,58207.0,47.9335,-97.3944,,,,,,,,,,
1125.0,1960 Nobel Parkway,Kansas City,Missouri,64101.0,39.1024,-94.5986,,,,,,,,,,
1126.0,62118 Hovde Road,Terre Haute,Indiana,47805.0,39.5327,-87.3255,,,,,,,,,,
1127.0,864 Lighthouse Bay Park,Colorado Springs,Colorado,80915.0,38.8558,-104.7134,,,,,,,,,,
1128.0,214 Swallow Lane,Syracuse,New York,13210.0,43.0354,-76.1282,,,,,,,,,,
1129.0,97 Graedel Trail,Arlington,Virginia,22244.0,38.8545,-77.052,,,,,,,,,,
1130.0,6494 Hanson Circle,San Antonio,Texas,78260.0,29.7026,-98.4759,,,,,,,,,,
1131.0,2 Golf Course Circle,Kansas City,Missouri,64199.0,39.035,-94.3567,,,,,,,,,,
1132.0,041 Del Sol Way,Migrate,Kentucky,,38.0638,-84.5027,,,,,,,,,,
1133.0,4 Anthes Street,Jamaica,New York,11499.0,40.6514,-73.8708,,,,,,,,,,
1134.0,7 Delaware Way,Trenton,New Jersey,8638.0,40.251,-74.7627,,,,,,,,,,
1135.0,5358 Welch Terrace,Pittsburgh,Pennsylvania,15250.0,40.4344,-80.0248,,,,,,,,,,
1136.0,91876 4th Park,Cincinnati,Ohio,45228.0,39.0706,-84.4179,,,,,,,,,,
1137.0,63724 Fallview Avenue,Asheville,North Carolina,28805.0,35.6004,-82.4918,,,,,,,,,,
1138.0,9 Forest Dale Junction,Hartford,Connecticut,6105.0,41.7691,-72.701,,,,,,,,,,
1139.0,40 Lotheville Hill,San Bernardino,California,92415.0,34.84,-115.9671,,,,,,,,,,
1140.0,1666 Independence Circle,Silver Spring,Maryland,20904.0,39.0668,-76.9969,,,,,,,,,,
1141.0,18 Hagan Place,Detroit,Michigan,48275.0,42.2399,-83.1508,,,,,,,,,,
1142.0,90712 Arkansas Terrace,Houston,Texas,77266.0,29.834,-95.4342,,,,,,,,,,
1143.0,4601 Reindahl Crossing,Evansville,Indiana,47747.0,37.9971,-87.575,,,,,,,,,,
1144.0,7395 Haas Center,Saint Paul,Minnesota,55115.0,45.071,-92.9391,,,,,,,,,,
1145.0,3 Clyde Gallagher Trail,San Jose,California,95160.0,37.2187,-121.8601,,,,,,,,,,
1146.0,3 Claremont Avenue,Pasadena,California,91199.0,34.1478,-118.1436,,,,,,,,,,
1147.0,0 Burning Wood Place,Oklahoma City,Oklahoma,73135.0,35.411,-97.4388,,,,,,,,,,
1148.0,335 Dahle Point,San Francisco,California,94159.0,37.7848,-122.7278,,,,,,,,,,
1149.0,350 Mccormick Lane,Grand Rapids,Michigan,,43.0314,-85.5503,,,,,,,,,,
1150.0,432 Leroy Pass,Corpus Christi,Texas,78475.0,27.777,-97.4632,,,,,,,,,,
1151.0,398 Colorado Drive,San Rafael,California,94913.0,38.068,-122.741,,,,,,,,,,
1152.0,4373 Steensland Center,Boston,Massachusetts,2163.0,42.3253,-71.1122,,,,,,,,,,
1153.0,29 3rd Junction,Lehigh Acres,Florida,33972.0,26.6492,-81.6167,,,,,,,,,,
1154.0,16 Dawn Terrace,Chicago,Illinois,,41.8119,-87.6873,,,,,,,,,,
1155.0,4 Roxbury Alley,Hartford,Connecticut,6120.0,41.786,-72.6758,,,,,,,,,,
1156.0,523 Trailsway Plaza,Jacksonville,Florida,32225.0,30.351,-81.5061,,,,,,,,,,
1157.0,15074 Springview Crossing,Fort Lauderdale,Florida,33315.0,26.0989,-80.1541,,,,,,,,,,
1158.0,4238 Forest Dale Avenue,Phoenix,Arizona,85005.0,33.2765,-112.1872,,,,,,,,,,
1159.0,10559 Mockingbird Pass,Danbury,Connecticut,6816.0,41.3089,-73.3637,,,,,,,,,,
1160.0,0341 Ryan Way,Lake Charles,Louisiana,70616.0,30.2642,-93.3265,,,,,,,,,,
1161.0,3 Knutson Avenue,Los Angeles,California,90087.0,33.7866,-118.2987,,,,,,,,,,
1162.0,7818 Darwin Court,Orlando,Florida,32803.0,28.5559,-81.3535,,,,,,,,,,
1163.0,8068 Shoshone Parkway,Riverside,California,92505.0,33.9228,-117.4867,,,,,,,,,,
1164.0,33782 Hoffman Pass,El Paso,Texas,88569.0,31.6948,-106.3,,,,,,,,,,
1165.0,5684 Morning Circle,Scranton,Pennsylvania,18514.0,41.4019,-75.6376,,,,,,,,,,
1166.0,4 Hauk Junction,Harrisburg,Pennsylvania,17110.0,40.303,-76.8862,,,,,,,,,,
1167.0,9 Muir Way,Rockford,Illinois,61105.0,42.3254,-89.1705,,,,,,,,,,
1168.0,2267 School Junction,Los Angeles,California,90020.0,34.0665,-118.3022,,,,,,,,,,
1169.0,616 Melrose Way,Atlanta,Georgia,31132.0,33.7488,-84.3883,,,,,,,,,,
1170.0,9213 Morrow Parkway,Spokane,Washington,99205.0,47.6964,-117.4399,,,,,,,,,,
1171.0,89 Carey Hill,Brockton,Massachusetts,2405.0,41.9705,-70.7014,,,,,,,,,,
1172.0,6118 Forest Court,Washington,District of Columbia,20370.0,38.8933,-77.0146,,,,,,,,,,
1173.0,4 Barnett Place,Richmond,Virginia,23293.0,37.5242,-77.4932,,,,,,,,,,
1174.0,9051 David Center,Oklahoma City,Oklahoma,73179.0,35.4242,-97.6547,,,,,,,,,,
1175.0,7948 Toban Place,Rochester,New York,14683.0,43.286,-77.6843,,,,,,,,,,
1176.0,80 Sutteridge Crossing,San Antonio,Texas,78285.0,29.4375,-98.4616,,,,,,,,,,
1177.0,7 Onsgard Point,San Antonio,Texas,78278.0,29.4375,-98.4616,,,,,,,,,,
1178.0,35 Parkside Lane,Charlotte,North Carolina,28284.0,35.26,-80.8042,,,,,,,,,,
1179.0,0343 Londonderry Court,Corpus Christi,Texas,78465.0,27.777,-97.4632,,,,,,,,,,
1180.0,07050 Eggendart Crossing,Detroit,Michigan,48275.0,42.2399,-83.1508,,,,,,,,,,
1181.0,6 Crescent Oaks Alley,Oakland,California,94627.0,37.6802,-121.9215,,,,,,,,,,
1182.0,65 Claremont Way,Midland,Michigan,48670.0,43.6375,-84.2568,,,,,,,,,,
1183.0,2 American Ash Avenue,White Plains,New York,10633.0,41.119,-73.733,,,,,,,,,,
1184.0,64853 Mcbride Parkway,Las Vegas,Nevada,89166.0,36.3265,-115.3398,,,,,,,,,,
1185.0,771 Lien Terrace,Minneapolis,Minnesota,55446.0,45.04,-93.4865,,,,,,,,,,
1186.0,9 Anderson Place,Nashville,Tennessee,37245.0,36.1866,-86.7852,,,,,,,,,,
1187.0,8 Cody Crossing,New York City,New York,10249.0,40.7808,-73.9772,,,,,,,,,,
1188.0,1245 Lerdahl Crossing,Philadelphia,Pennsylvania,,40.0903,-75.041,,,,,,,,,,
1189.0,1 Hollow Ridge Plaza,Portland,Oregon,97216.0,45.5137,-122.5569,,,,,,,,,,
1190.0,0 Pennsylvania Avenue,Springfield,Illinois,62794.0,39.7495,-89.606,,,,,,,,,,
1191.0,40 Onsgard Park,Washington,District of Columbia,20029.0,38.8933,-77.0146,,,,,,,,,,
1192.0,576 Dennis Alley,Charlotte,North Carolina,28225.0,35.26,-80.8042,,,,,,,,,,
1193.0,47 Ruskin Lane,Knoxville,Tennessee,,35.9244,-84.0015,,,,,,,,,,
1194.0,84452 Schmedeman Place,Lynchburg,Virginia,24503.0,37.4376,-79.205,,,,,,,,,,
1195.0,112 Del Sol Crossing,Spartanburg,South Carolina,29305.0,35.1114,-82.1055,,,,,,,,,,
1196.0,5 Old Gate Terrace,Birmingham,Alabama,35210.0,33.5452,-86.6655,,,,,,,,,,
1197.0,128 Thompson Pass,Savannah,Georgia,,32.0053,-81.0477,,,,,,,,,,
1198.0,389 Boyd Park,Kansas City,Missouri,64130.0,39.0351,-94.5467,,,,,,,,,,
1199.0,621 Gateway Parkway,Jackson,Mississippi,39204.0,32.2832,-90.2306,,,,,,,,,,
1200.0,0598 Ruskin Parkway,Washington,District of Columbia,20370.0,38.8933,-77.0146,,,,,,,,,,
,,,,,,,2.0,,,,,75.0,47.0,,,
,,,,,,,3.0,,,,,41.0,34.0,,,
,,,,,,,4.0,,,,,26.0,1.0,,,
,,,,,,,5.0,,,,,62.0,100.0,,,
,,,,,,,6.0,,,,,89.0,97.0,,,
,,,,,,,7.0,,,,,67.0,86.0,,,
,,,,,,,8.0,,,,,98.0,63.0,,,
,,,,,,,9.0,,,,,3.0,7.0,,,
,,,,,,,10.0,,,,,94.0,72.0,,,
,,,,,,,1.0,86471 Kensington Terrace,San Francisco,California,94142.0,37.7848,-122.7278,,,
,,,,,,,2.0,269 Esch Avenue,Huntsville,Texas,77343.0,30.7813,-95.5953,,,
,,,,,,,3.0,5 Atwood Trail,Oklahoma City,Oklahoma,73179.0,35.4242,-97.6547,,,
,,,,,,,4.0,04 Moland Trail,Vero Beach,Florida,32969.0,27.709,-80.5726,,,
,,,,,,,5.0,99611 Old Shore Crossing,Charlotte,North Carolina,28215.0,35.244,-80.7387,,,
,,,,,,,6.0,653 Larry Terrace,Kingsport,Tennessee,37665.0,36.5799,-82.5733,,,
,,,,,,,7.0,591 Duke Hill,Tulsa,Oklahoma,74108.0,36.1499,-95.7923,,,
,,,,,,,8.0,702 Gulseth Court,Manassas,Virginia,22111.0,38.7202,-77.4391,,,
,,,,,,,9.0,86 Randy Road,Los Angeles,California,90050.0,33.7866,-118.2987,,,
,,,,,,,10.0,2 Superior Drive,Birmingham,Alabama,35242.0,33.3813,-86.7046,,,
,,,,,,,11.0,9106 Welch Terrace,Young America,Minnesota,55573.0,45.0159,-93.4719,,,
,,,,,,,12.0,66067 Fulton Avenue,Orlando,Florida,32803.0,28.5559,-81.3535,,,
,,,,,,,13.0,5 Sunbrook Road,Dayton,Ohio,45454.0,39.7505,-84.2686,,,
,,,,,,,14.0,88301 Union Pass,Houston,Texas,,29.7971,-95.4958,,,
,,,,,,,15.0,6 Arrowood Alley,Omaha,Nebraska,68105.0,41.2435,-95.9629,,,
,,,,,,,16.0,0 East Alley,Lake Worth,Florida,33462.0,26.5747,-80.0794,,,
,,,,,,,17.0,37 Corben Plaza,Utica,New York,13505.0,43.0872,-75.2603,,,
,,,,,,,18.0,2 Quincy Pass,Cincinnati,Ohio,45296.0,39.1668,-84.5382,,,
,,,,,,,19.0,9822 Hollow Ridge Court,Salem,Oregon,97306.0,44.8685,-123.0438,,,
,,,,,,,20.0,162 Morning Junction,Saint Petersburg,Florida,,27.8918,-82.7248,,,
,,,,,,,21.0,6026 Ludington Park,Ogden,Utah,84403.0,41.1894,-111.9489,,,
,,,,,,,22.0,0 Laurel Place,Albuquerque,New Mexico,87115.0,35.0549,-106.5461,,,
,,,,,,,23.0,1 Tomscot Park,Green Bay,Wisconsin,54313.0,44.5463,-88.1021,,,
,,,,,,,24.0,9 Carberry Center,Wichita,Kansas,67220.0,37.7667,-97.2805,,,
,,,,,,,25.0,431 Sachs Lane,Rochester,New York,,43.1558,-77.6142,,,
,,,,,,,26.0,0055 Summer Ridge Lane,Ogden,Utah,84409.0,41.2553,-111.9567,,,
,,,,,,,27.0,532 Scoville Terrace,Chattanooga,Tennessee,,35.2211,-85.2091,,,
,,,,,,,28.0,60 Hanover Junction,Richmond,Virginia,23228.0,37.625,-77.4959,,,
,,,,,,,29.0,1 Grim Court,Pasadena,California,91109.0,33.7866,-118.2987,,,
,,,,,,,30.0,4 Buena Vista Alley,New Hyde Park,New York,11044.0,40.7548,-73.6018,,,
,,,,,,,31.0,1089 Orin Pass,Odessa,Texas,79769.0,31.7466,-102.567,,,
,,,,,,,32.0,0 Canary Crossing,Colorado Springs,Colorado,80945.0,38.8247,-104.562,,,
,,,,,,,33.0,4257 Rowland Junction,Eugene,Oregon,97405.0,44.0185,-123.0998,,,
,,,,,,,34.0,6 Ronald Regan Parkway,Philadelphia,Pennsylvania,19104.0,39.9597,-75.2024,,,
,,,,,,,35.0,1 Messerschmidt Way,Tucson,Arizona,85754.0,31.9701,-111.8907,,,
,,,,,,,36.0,58613 Mendota Court,Houston,Texas,77271.0,29.834,-95.4342,,,
,,,,,,,37.0,81670 Sauthoff Plaza,New Orleans,Louisiana,70183.0,29.6779,-90.0901,,,
,,,,,,,38.0,74 Delladonna Circle,Lynn,Massachusetts,1905.0,42.4694,-70.9728,,,
,,,,,,,39.0,61658 Lakewood Road,Lexington,Kentucky,40510.0,38.0702,-84.591,,,
,,,,,,,40.0,7 Thackeray Plaza,Tampa,Florida,33615.0,28.0081,-82.5805,,,
,,,,,,,41.0,44 Beilfuss Parkway,Corpus Christi,Texas,78475.0,27.777,-97.4632,,,
,,,,,,,42.0,00 Waubesa Pass,Akron,Ohio,44315.0,41.028,-81.4632,,,
,,,,,,,43.0,8952 Merchant Way,Chicago,Illinois,60609.0,41.8097,-87.6533,,,
,,,,,,,44.0,799 Fairview Center,Cumming,Georgia,30130.0,34.2216,-84.1537,,,
,,,,,,,45.0,7298 Bartelt Circle,Corona,California,,33.7541,-117.474,,,
,,,,,,,46.0,420 Havey Plaza,Monroe,Louisiana,,32.4968,-92.0756,,,
,,,,,,,47.0,60449 Knutson Crossing,Columbus,Ohio,43231.0,40.081,-82.9383,,,
,,,,,,,48.0,9 Rockefeller Drive,Boulder,Colorado,80328.0,40.0878,-105.3735,,,
,,,,,,,49.0,5332 Mockingbird Junction,San Francisco,California,94116.0,37.7441,-122.4863,,,
,,,,,,,50.0,0 Washington Plaza,Paterson,New Jersey,7544.0,41.0114,-74.3048,,,
,,,,,,,51.0,6687 Main Center,Denver,Colorado,80209.0,39.7074,-104.9686,,,
,,,,,,,52.0,7977 Acker Circle,Roanoke,Virginia,24048.0,37.2742,-79.9579,,,
,,,,,,,53.0,251 Oakridge Avenue,Corpus Christi,Texas,78405.0,27.7762,-97.4271,,,
,,,,,,,54.0,8 Raven Terrace,Orlando,Florida,32835.0,28.5289,-81.4787,,,
,,,,,,,55.0,0 Duke Parkway,Chattanooga,Tennessee,37405.0,35.0768,-85.3082,,,
,,,,,,,56.0,47246 Hallows Hill,Cleveland,Ohio,44118.0,41.5008,-81.5516,,,
,,,,,,,57.0,5 Prairie Rose Way,Greensboro,North Carolina,27499.0,36.0807,-80.0244,,,
,,,,,,,58.0,77813 Monica Point,Hartford,Connecticut,6105.0,41.7691,-72.701,,,
,,,,,,,59.0,39946 Mallard Hill,El Paso,Texas,88530.0,31.6948,-106.3,,,
,,,,,,,60.0,8 Blaine Place,Hartford,Connecticut,6160.0,41.7665,-72.6933,,,
,,,,,,,61.0,56641 Kings Terrace,Fort Lauderdale,Florida,33320.0,26.1625,-80.2582,,,
,,,,,,,62.0,33 Forest Run Parkway,Lexington,Kentucky,40586.0,38.0283,-84.4715,,,
,,,,,,,63.0,01379 Rigney Drive,Rochester,New York,14614.0,43.1558,-77.6142,,,
,,,,,,,64.0,0386 Lyons Point,Sacramento,California,94280.0,38.3774,-121.4444,,,
,,,,,,,65.0,8 Lien Pass,Norfolk,Virginia,23514.0,36.9312,-76.2397,,,
,,,,,,,66.0,62410 Northwestern Road,Pasadena,California,,34.1478,-118.1436,,,
,,,,,,,67.0,38649 Gerald Alley,Aurora,Colorado,80044.0,39.7388,-104.4083,,,
,,,,,,,68.0,05 Cody Road,Charlotte,North Carolina,28220.0,35.26,-80.8042,,,
,,,,,,,69.0,405 Surrey Parkway,Amarillo,Texas,79118.0,35.0763,-101.8349,,,
,,,,,,,70.0,137 Talmadge Park,Santa Fe,New Mexico,,35.6219,-105.8688,,,
,,,,,,,71.0,51006 Bultman Junction,Abilene,Texas,79699.0,32.4665,-99.7117,,,
,,,,,,,72.0,151 Jay Street,Green Bay,Wisconsin,54313.0,44.5463,-88.1021,,,
,,,,,,,73.0,6 Corscot Avenue,Albany,New York,12205.0,42.7198,-73.8207,,,
,,,,,,,74.0,707 Mallard Drive,Houston,Texas,77075.0,29.6223,-95.26,,,
,,,,,,,75.0,2 Barnett Pass,Saginaw,Michigan,48609.0,43.3869,-84.0926,,,
,,,,,,,76.0,75 Schmedeman Point,Kansas City,Missouri,64136.0,39.0187,-94.4008,,,
,,,,,,,77.0,18 Oak Point,Mesa,Arizona,85210.0,33.3887,-111.8428,,,
,,,,,,,78.0,610 Warrior Plaza,Tulsa,Oklahoma,74133.0,36.0467,-95.8841,,,
,,,,,,,79.0,37 Pond Drive,Detroit,Michigan,48267.0,42.2399,-83.1508,,,
,,,,,,,80.0,303 Blue Bill Park Pass,Rochester,New York,14624.0,43.1216,-77.7311,,,
,,,,,,,81.0,3904 Meadow Ridge Pass,Worcester,Massachusetts,1605.0,42.2894,-71.7888,,,
,,,,,,,82.0,076 Anhalt Court,Glendale,California,91205.0,34.1378,-118.2424,,,
,,,,,,,83.0,15083 Cherokee Way,Terre Haute,Indiana,47812.0,39.4336,-87.4101,,,
,,,,,,,84.0,7266 Eagan Crossing,Anderson,South Carolina,,34.5271,-82.7087,,,
,,,,,,,85.0,08510 Bobwhite Lane,Newport News,Virginia,23612.0,37.1959,-76.5248,,,
,,,,,,,86.0,73 Esker Court,Roanoke,Virginia,24029.0,37.2742,-79.9579,,,
,,,,,,,87.0,2411 Kensington Alley,Washington,District of Columbia,20210.0,38.8933,-77.0146,,,
,,,,,,,88.0,66 Summer Ridge Park,Tacoma,Washington,98411.0,47.0662,-122.1132,,,
,,,,,,,89.0,2 Randy Parkway,Elizabeth,New Jersey,7208.0,40.6747,-74.2239,,,
,,,,,,,90.0,237 Roxbury Road,San Antonio,Texas,78255.0,29.6701,-98.6873,,,
,,,,,,,91.0,8728 Meadow Vale Park,Monticello,Minnesota,55590.0,45.2009,-93.8881,,,
,,,,,,,92.0,0 Columbus Road,Glendale,Arizona,,33.2765,-112.1872,,,
,,,,,,,93.0,44748 Jay Circle,Ashburn,Virginia,22093.0,39.0853,-77.6452,,,
,,,,,,,94.0,79076 West Parkway,Mobile,Alabama,36641.0,30.6589,-88.178,,,
,,,,,,,95.0,08 Northwestern Street,Palmdale,California,93591.0,34.6019,-117.8123,,,
,,,,,,,96.0,67 Cardinal Court,New Orleans,Louisiana,70160.0,30.033,-89.8826,,,
,,,,,,,97.0,2 Schiller Drive,Charlottesville,Virginia,,38.0401,-78.4851,,,
,,,,,,,98.0,77 Mesta Point,Pinellas Park,Florida,34665.0,27.8402,-82.7125,,,
,,,,,,,99.0,13545 Sachtjen Drive,Peoria,Arizona,85383.0,33.7169,-112.238,,,
,,,,,,,100.0,47 Londonderry Circle,Austin,Texas,78754.0,30.3423,-97.6673,,,
,,,,,,,101.0,68910 Heffernan Place,Columbus,Ohio,43220.0,40.0495,-83.0669,,,
,,,,,,,102.0,07218 Atwood Place,Chicago,Illinois,60691.0,41.8119,-87.6873,,,
,,,,,,,103.0,12 Bartillon Plaza,Killeen,Texas,76544.0,31.1282,-97.7469,,,
,,,,,,,104.0,76546 Sunbrook Point,Scranton,Pennsylvania,18514.0,41.4019,-75.6376,,,
,,,,,,,105.0,5 Killdeer Plaza,Maple Plain,Minnesota,55579.0,45.0159,-93.4719,,,
,,,,,,,106.0,0 Monica Street,New Orleans,Louisiana,70160.0,30.033,-89.8826,,,
,,,,,,,107.0,93 Homewood Circle,Phoenix,Arizona,85020.0,33.5623,-112.0559,,,
,,,,,,,108.0,5 Loeprich Center,Fort Lauderdale,Florida,33345.0,26.1654,-80.2959,,,
,,,,,,,109.0,2576 Bobwhite Park,Tulsa,Oklahoma,,36.1398,-96.0297,,,
,,,,,,,110.0,9 Village Pass,El Paso,Texas,79923.0,31.6948,-106.3,,,
,,,,,,,111.0,278 Lake View Place,Las Vegas,Nevada,89110.0,36.173,-115.0669,,,
,,,,,,,112.0,054 Summerview Avenue,Houston,Texas,77020.0,29.7758,-95.3121,,,
,,,,,,,113.0,6030 Mitchell Avenue,Riverside,California,,33.7529,-116.0556,,,
,,,,,,,114.0,1803 Calypso Plaza,Chicago,Illinois,60624.0,41.8804,-87.7223,,,
,,,,,,,115.0,75 Hauk Court,Dallas,Texas,75392.0,32.7673,-96.7776,,,
,,,,,,,116.0,81 Holy Cross Street,Salt Lake City,Utah,84120.0,40.695,-112.0001,,,
,,,,,,,117.0,6 American Drive,Tacoma,Washington,98447.0,47.1441,-122.4434,,,
,,,,,,,118.0,73 Toban Trail,San Bernardino,California,92415.0,34.84,-115.9671,,,
,,,,,,,119.0,44 Cardinal Circle,Baltimore,Maryland,21203.0,39.2847,-76.6205,,,
,,,,,,,120.0,163 Waxwing Drive,Abilene,Texas,79605.0,32.432,-99.7724,,,
,,,,,,,121.0,5 Ronald Regan Park,Vero Beach,Florida,32969.0,27.709,-80.5726,,,
,,,,,,,122.0,3257 Northland Way,Springfield,Massachusetts,1129.0,42.1223,-72.4876,,,
,,,,,,,123.0,115 Golf Junction,Atlanta,Georgia,31136.0,33.7473,-84.3824,,,
,,,,,,,124.0,00990 Mandrake Alley,Dallas,Texas,75277.0,32.7673,-96.7776,,,
,,,,,,,125.0,0332 Bartelt Pass,Seattle,Washington,98148.0,47.4441,-122.3249,,,
